"","ID","Date","Cases","Cases_New","Type","Age","Sex","Source"
"1198","CN",2020-07-01,4641,0,"Deaths","Total","Total","JHU"
"1199","CN",2020-07-01,4641,0,"Deaths","Total","Total","JRC"
"1200","CN",2020-07-01,79650,18,"Recovered","Total","Total","JHU"
"1201","CN",2020-07-02,524,-1,"Active","Total","Total","JHU"
"1202","CN",2020-07-02,80175,31,"Active","Total","Total","JRC"
"1203","CN",2020-07-02,84830,14,"Confirmed","Total","Total","JHU"
"1204","CN",2020-07-02,84816,31,"Confirmed","Total","Total","JRC"
"1205","CN",2020-07-02,4641,0,"Deaths","Total","Total","JHU"
"1206","CN",2020-07-02,4641,0,"Deaths","Total","Total","JRC"
"1207","CN",2020-07-02,79665,15,"Recovered","Total","Total","JHU"
"1208","CN",2020-07-03,517,-7,"Active","Total","Total","JHU"
"1209","CN",2020-07-03,80189,14,"Active","Total","Total","JRC"
"1210","CN",2020-07-03,84838,8,"Confirmed","Total","Total","JHU"
"1211","CN",2020-07-03,84830,14,"Confirmed","Total","Total","JRC"
"1212","CN",2020-07-03,4641,0,"Deaths","Total","Total","JHU"
"1213","CN",2020-07-03,4641,0,"Deaths","Total","Total","JRC"
"1214","CN",2020-07-03,79680,15,"Recovered","Total","Total","JHU"
"1215","CN",2020-07-04,510,-7,"Active","Total","Total","JHU"
"1216","CN",2020-07-04,80198,9,"Active","Total","Total","JRC"
"1217","CN",2020-07-04,84857,19,"Confirmed","Total","Total","JHU"
"1218","CN",2020-07-04,84839,9,"Confirmed","Total","Total","JRC"
"1219","CN",2020-07-04,4641,0,"Deaths","Total","Total","JHU"
"1220","CN",2020-07-04,4641,0,"Deaths","Total","Total","JRC"
"1221","CN",2020-07-04,79706,26,"Recovered","Total","Total","JHU"
"1222","CN",2020-07-05,512,2,"Active","Total","Total","JHU"
"1223","CN",2020-07-05,80216,18,"Active","Total","Total","JRC"
"1224","CN",2020-07-05,84871,14,"Confirmed","Total","Total","JHU"
"1225","CN",2020-07-05,84857,18,"Confirmed","Total","Total","JRC"
"1226","CN",2020-07-05,4641,0,"Deaths","Total","Total","JHU"
"1227","CN",2020-07-05,4641,0,"Deaths","Total","Total","JRC"
"1228","CN",2020-07-05,79718,12,"Recovered","Total","Total","JHU"
"1229","CN",2020-07-06,523,11,"Active","Total","Total","JHU"
"1230","CN",2020-07-06,80230,14,"Active","Total","Total","JRC"
"1231","CN",2020-07-06,84889,18,"Confirmed","Total","Total","JHU"
"1232","CN",2020-07-06,84871,14,"Confirmed","Total","Total","JRC"
"1233","CN",2020-07-06,4641,0,"Deaths","Total","Total","JHU"
"1234","CN",2020-07-06,4641,0,"Deaths","Total","Total","JRC"
"1235","CN",2020-07-06,79725,7,"Recovered","Total","Total","JHU"
"1236","CN",2020-07-07,522,-1,"Active","Total","Total","JHU"
"1237","CN",2020-07-07,80255,25,"Active","Total","Total","JRC"
"1238","CN",2020-07-07,84917,28,"Confirmed","Total","Total","JHU"
"1239","CN",2020-07-07,84896,25,"Confirmed","Total","Total","JRC"
"1240","CN",2020-07-07,4641,0,"Deaths","Total","Total","JHU"
"1241","CN",2020-07-07,4641,0,"Deaths","Total","Total","JRC"
"1242","CN",2020-07-07,79754,29,"Recovered","Total","Total","JHU"
"1243","CN",2020-07-08,507,-15,"Active","Total","Total","JHU"
"1244","CN",2020-07-08,80276,21,"Active","Total","Total","JRC"
"1245","CN",2020-07-08,84950,33,"Confirmed","Total","Total","JHU"
"1246","CN",2020-07-08,84917,21,"Confirmed","Total","Total","JRC"
"1247","CN",2020-07-08,4641,0,"Deaths","Total","Total","JHU"
"1248","CN",2020-07-08,4641,0,"Deaths","Total","Total","JRC"
"1249","CN",2020-07-08,79802,48,"Recovered","Total","Total","JHU"
"1250","CN",2020-07-09,549,42,"Active","Total","Total","JHU"
"1251","CN",2020-07-09,80309,33,"Active","Total","Total","JRC"
"1252","CN",2020-07-09,84992,42,"Confirmed","Total","Total","JHU"
"1253","CN",2020-07-09,84950,33,"Confirmed","Total","Total","JRC"
"1254","CN",2020-07-09,4641,0,"Deaths","Total","Total","JHU"
"1255","CN",2020-07-09,4641,0,"Deaths","Total","Total","JRC"
"1256","CN",2020-07-09,79802,0,"Recovered","Total","Total","JHU"
"1257","CN",2020-07-10,549,0,"Active","Total","Total","JHU"
"1258","CN",2020-07-10,80355,46,"Active","Total","Total","JRC"
"1259","CN",2020-07-10,84992,0,"Confirmed","Total","Total","JHU"
"1260","CN",2020-07-10,84996,46,"Confirmed","Total","Total","JRC"
"1261","CN",2020-07-10,4641,0,"Deaths","Total","Total","JHU"
"1262","CN",2020-07-10,4641,0,"Deaths","Total","Total","JRC"
"1263","CN",2020-07-10,79802,0,"Recovered","Total","Total","JHU"
"1264","CN",2020-07-11,554,5,"Active","Total","Total","JHU"
"1265","CN",2020-07-11,80395,40,"Active","Total","Total","JRC"
"1266","CN",2020-07-11,85071,79,"Confirmed","Total","Total","JHU"
"1267","CN",2020-07-11,85036,40,"Confirmed","Total","Total","JRC"
"1268","CN",2020-07-11,4641,0,"Deaths","Total","Total","JHU"
"1269","CN",2020-07-11,4641,0,"Deaths","Total","Total","JRC"
"1270","CN",2020-07-11,79876,74,"Recovered","Total","Total","JHU"
"1271","CN",2020-07-12,569,15,"Active","Total","Total","JHU"
"1272","CN",2020-07-12,80430,35,"Active","Total","Total","JRC"
"1273","CN",2020-07-12,85117,46,"Confirmed","Total","Total","JHU"
"1274","CN",2020-07-12,85071,35,"Confirmed","Total","Total","JRC"
"1275","CN",2020-07-12,4641,0,"Deaths","Total","Total","JHU"
"1276","CN",2020-07-12,4641,0,"Deaths","Total","Total","JRC"
"1277","CN",2020-07-12,79907,31,"Recovered","Total","Total","JHU"
"1278","CN",2020-07-13,569,0,"Active","Total","Total","JHU"
"1279","CN",2020-07-13,80476,46,"Active","Total","Total","JRC"
"1280","CN",2020-07-13,85117,0,"Confirmed","Total","Total","JHU"
"1281","CN",2020-07-13,85117,46,"Confirmed","Total","Total","JRC"
"1282","CN",2020-07-13,4641,0,"Deaths","Total","Total","JHU"
"1283","CN",2020-07-13,4641,0,"Deaths","Total","Total","JRC"
"1284","CN",2020-07-13,79907,0,"Recovered","Total","Total","JHU"
"1285","CN",2020-07-14,617,48,"Active","Total","Total","JHU"
"1286","CN",2020-07-14,80530,54,"Active","Total","Total","JRC"
"1287","CN",2020-07-14,85226,109,"Confirmed","Total","Total","JHU"
"1288","CN",2020-07-14,85172,55,"Confirmed","Total","Total","JRC"
"1289","CN",2020-07-14,4642,1,"Deaths","Total","Total","JHU"
"1290","CN",2020-07-14,4642,1,"Deaths","Total","Total","JRC"
"1291","CN",2020-07-14,79967,60,"Recovered","Total","Total","JHU"
"1292","CN",2020-07-15,597,-20,"Active","Total","Total","JHU"
"1293","CN",2020-07-15,80584,54,"Active","Total","Total","JRC"
"1294","CN",2020-07-15,85246,20,"Confirmed","Total","Total","JHU"
"1295","CN",2020-07-15,85226,54,"Confirmed","Total","Total","JRC"
"1296","CN",2020-07-15,4644,2,"Deaths","Total","Total","JHU"
"1297","CN",2020-07-15,4642,0,"Deaths","Total","Total","JRC"
"1298","CN",2020-07-15,80005,38,"Recovered","Total","Total","JHU"
"1299","CN",2020-07-16,645,48,"Active","Total","Total","JHU"
"1300","CN",2020-07-16,80602,18,"Active","Total","Total","JRC"
"1301","CN",2020-07-16,85327,81,"Confirmed","Total","Total","JHU"
"1302","CN",2020-07-16,85246,20,"Confirmed","Total","Total","JRC"
"1303","CN",2020-07-16,4644,0,"Deaths","Total","Total","JHU"
"1304","CN",2020-07-16,4644,2,"Deaths","Total","Total","JRC"
"1305","CN",2020-07-16,80038,33,"Recovered","Total","Total","JHU"
"1306","CN",2020-07-17,693,48,"Active","Total","Total","JHU"
"1307","CN",2020-07-17,80679,77,"Active","Total","Total","JRC"
"1308","CN",2020-07-17,85402,75,"Confirmed","Total","Total","JHU"
"1309","CN",2020-07-17,85323,77,"Confirmed","Total","Total","JRC"
"1310","CN",2020-07-17,4645,1,"Deaths","Total","Total","JHU"
"1311","CN",2020-07-17,4644,0,"Deaths","Total","Total","JRC"
"1312","CN",2020-07-17,80064,26,"Recovered","Total","Total","JHU"
"1313","CN",2020-07-18,680,-13,"Active","Total","Total","JHU"
"1314","CN",2020-07-18,80758,79,"Active","Total","Total","JRC"
"1315","CN",2020-07-18,85418,16,"Confirmed","Total","Total","JHU"
"1316","CN",2020-07-18,85403,80,"Confirmed","Total","Total","JRC"
"1317","CN",2020-07-18,4646,1,"Deaths","Total","Total","JHU"
"1318","CN",2020-07-18,4645,1,"Deaths","Total","Total","JRC"
"1319","CN",2020-07-18,80092,28,"Recovered","Total","Total","JHU"
"1320","CN",2020-07-19,720,40,"Active","Total","Total","JHU"
"1321","CN",2020-07-19,80837,79,"Active","Total","Total","JRC"
"1322","CN",2020-07-19,85503,85,"Confirmed","Total","Total","JHU"
"1323","CN",2020-07-19,85483,80,"Confirmed","Total","Total","JRC"
"1324","CN",2020-07-19,4646,0,"Deaths","Total","Total","JHU"
"1325","CN",2020-07-19,4646,1,"Deaths","Total","Total","JRC"
"1326","CN",2020-07-19,80137,45,"Recovered","Total","Total","JHU"
"1327","CN",2020-07-20,814,94,"Active","Total","Total","JHU"
"1328","CN",2020-07-20,80967,130,"Active","Total","Total","JRC"
"1329","CN",2020-07-20,85622,119,"Confirmed","Total","Total","JHU"
"1330","CN",2020-07-20,85613,130,"Confirmed","Total","Total","JRC"
"1331","CN",2020-07-20,4646,0,"Deaths","Total","Total","JHU"
"1332","CN",2020-07-20,4646,0,"Deaths","Total","Total","JRC"
"1333","CN",2020-07-20,80162,25,"Recovered","Total","Total","JHU"
"1334","CN",2020-07-21,856,42,"Active","Total","Total","JHU"
"1335","CN",2020-07-21,81051,84,"Active","Total","Total","JRC"
"1336","CN",2020-07-21,85708,86,"Confirmed","Total","Total","JHU"
"1337","CN",2020-07-21,85697,84,"Confirmed","Total","Total","JRC"
"1338","CN",2020-07-21,4648,2,"Deaths","Total","Total","JHU"
"1339","CN",2020-07-21,4646,0,"Deaths","Total","Total","JRC"
"1340","CN",2020-07-21,80204,42,"Recovered","Total","Total","JHU"
"1341","CN",2020-07-22,1014,158,"Active","Total","Total","JHU"
"1342","CN",2020-07-22,81123,72,"Active","Total","Total","JRC"
"1343","CN",2020-07-22,85906,198,"Confirmed","Total","Total","JHU"
"1344","CN",2020-07-22,85771,74,"Confirmed","Total","Total","JRC"
"1345","CN",2020-07-22,4648,0,"Deaths","Total","Total","JHU"
"1346","CN",2020-07-22,4648,2,"Deaths","Total","Total","JRC"
"1347","CN",2020-07-22,80244,40,"Recovered","Total","Total","JHU"
"1348","CN",2020-07-23,1099,85,"Active","Total","Total","JHU"
"1349","CN",2020-07-23,81258,135,"Active","Total","Total","JRC"
"1350","CN",2020-07-23,86045,139,"Confirmed","Total","Total","JHU"
"1351","CN",2020-07-23,85906,135,"Confirmed","Total","Total","JRC"
"1352","CN",2020-07-23,4649,1,"Deaths","Total","Total","JHU"
"1353","CN",2020-07-23,4648,0,"Deaths","Total","Total","JRC"
"1354","CN",2020-07-23,80297,53,"Recovered","Total","Total","JHU"
"1355","CN",2020-07-24,1211,112,"Active","Total","Total","JHU"
"1356","CN",2020-07-24,81396,138,"Active","Total","Total","JRC"
"1357","CN",2020-07-24,86202,157,"Confirmed","Total","Total","JHU"
"1358","CN",2020-07-24,86045,139,"Confirmed","Total","Total","JRC"
"1359","CN",2020-07-24,4650,1,"Deaths","Total","Total","JHU"
"1360","CN",2020-07-24,4649,1,"Deaths","Total","Total","JRC"
"1361","CN",2020-07-24,80341,44,"Recovered","Total","Total","JHU"
"1362","CN",2020-07-25,1320,109,"Active","Total","Total","JHU"
"1363","CN",2020-07-25,81552,156,"Active","Total","Total","JRC"
"1364","CN",2020-07-25,86381,179,"Confirmed","Total","Total","JHU"
"1365","CN",2020-07-25,86202,157,"Confirmed","Total","Total","JRC"
"1366","CN",2020-07-25,4652,2,"Deaths","Total","Total","JHU"
"1367","CN",2020-07-25,4650,1,"Deaths","Total","Total","JRC"
"1368","CN",2020-07-25,80409,68,"Recovered","Total","Total","JHU"
"1369","CN",2020-07-26,1459,139,"Active","Total","Total","JHU"
"1370","CN",2020-07-26,81729,177,"Active","Total","Total","JRC"
"1371","CN",2020-07-26,86570,189,"Confirmed","Total","Total","JHU"
"1372","CN",2020-07-26,86381,179,"Confirmed","Total","Total","JRC"
"1373","CN",2020-07-26,4652,0,"Deaths","Total","Total","JHU"
"1374","CN",2020-07-26,4652,2,"Deaths","Total","Total","JRC"
"1375","CN",2020-07-26,80459,50,"Recovered","Total","Total","JHU"
"1376","CN",2020-07-27,1661,202,"Active","Total","Total","JHU"
"1377","CN",2020-07-27,81918,189,"Active","Total","Total","JRC"
"1378","CN",2020-07-27,86783,213,"Confirmed","Total","Total","JHU"
"1379","CN",2020-07-27,86570,189,"Confirmed","Total","Total","JRC"
"1380","CN",2020-07-27,4656,4,"Deaths","Total","Total","JHU"
"1381","CN",2020-07-27,4652,0,"Deaths","Total","Total","JRC"
"1382","CN",2020-07-27,80466,7,"Recovered","Total","Total","JHU"
"1383","CN",2020-07-28,1816,155,"Active","Total","Total","JHU"
"1384","CN",2020-07-28,82127,209,"Active","Total","Total","JRC"
"1385","CN",2020-07-28,86990,207,"Confirmed","Total","Total","JHU"
"1386","CN",2020-07-28,86783,213,"Confirmed","Total","Total","JRC"
"1387","CN",2020-07-28,4657,1,"Deaths","Total","Total","JHU"
"1388","CN",2020-07-28,4656,4,"Deaths","Total","Total","JRC"
"1389","CN",2020-07-28,80517,51,"Recovered","Total","Total","JHU"
"1390","CN",2020-07-29,1961,145,"Active","Total","Total","JHU"
"1391","CN",2020-07-29,82333,206,"Active","Total","Total","JRC"
"1392","CN",2020-07-29,87213,223,"Confirmed","Total","Total","JHU"
"1393","CN",2020-07-29,86990,207,"Confirmed","Total","Total","JRC"
"1394","CN",2020-07-29,4658,1,"Deaths","Total","Total","JHU"
"1395","CN",2020-07-29,4657,1,"Deaths","Total","Total","JRC"
"1396","CN",2020-07-29,80594,77,"Recovered","Total","Total","JHU"
"1397","CN",2020-07-30,2150,189,"Active","Total","Total","JHU"
"1398","CN",2020-07-30,82554,221,"Active","Total","Total","JRC"
"1399","CN",2020-07-30,87489,276,"Confirmed","Total","Total","JHU"
"1400","CN",2020-07-30,87213,223,"Confirmed","Total","Total","JRC"
"1401","CN",2020-07-30,4659,1,"Deaths","Total","Total","JHU"
"1402","CN",2020-07-30,4659,2,"Deaths","Total","Total","JRC"
"1403","CN",2020-07-30,80680,86,"Recovered","Total","Total","JHU"
"1404","CN",2020-07-31,2207,57,"Active","Total","Total","JHU"
"1405","CN",2020-07-31,82830,276,"Active","Total","Total","JRC"
"1406","CN",2020-07-31,87655,166,"Confirmed","Total","Total","JHU"
"1407","CN",2020-07-31,87489,276,"Confirmed","Total","Total","JRC"
"1408","CN",2020-07-31,4661,2,"Deaths","Total","Total","JHU"
"1409","CN",2020-07-31,4659,0,"Deaths","Total","Total","JRC"
"1410","CN",2020-07-31,80787,107,"Recovered","Total","Total","JHU"
"1411","CN",2020-08-01,2253,46,"Active","Total","Total","JHU"
"1412","CN",2020-08-01,82994,164,"Active","Total","Total","JRC"
"1413","CN",2020-08-01,87827,172,"Confirmed","Total","Total","JHU"
"1414","CN",2020-08-01,87655,166,"Confirmed","Total","Total","JRC"
"1415","CN",2020-08-01,4667,6,"Deaths","Total","Total","JHU"
"1416","CN",2020-08-01,4661,2,"Deaths","Total","Total","JRC"
"1417","CN",2020-08-01,80907,120,"Recovered","Total","Total","JHU"
"1418","CN",2020-08-02,2298,45,"Active","Total","Total","JHU"
"1419","CN",2020-08-02,83160,166,"Active","Total","Total","JRC"
"1420","CN",2020-08-02,87985,158,"Confirmed","Total","Total","JHU"
"1421","CN",2020-08-02,87827,172,"Confirmed","Total","Total","JRC"
"1422","CN",2020-08-02,4669,2,"Deaths","Total","Total","JHU"
"1423","CN",2020-08-02,4667,6,"Deaths","Total","Total","JRC"
"1424","CN",2020-08-02,81018,111,"Recovered","Total","Total","JHU"
"1425","CN",2020-08-03,2314,16,"Active","Total","Total","JHU"
"1426","CN",2020-08-03,83316,156,"Active","Total","Total","JRC"
"1427","CN",2020-08-03,88099,114,"Confirmed","Total","Total","JHU"
"1428","CN",2020-08-03,87985,158,"Confirmed","Total","Total","JRC"
"1429","CN",2020-08-03,4672,3,"Deaths","Total","Total","JHU"
"1430","CN",2020-08-03,4669,2,"Deaths","Total","Total","JRC"
"1431","CN",2020-08-03,81113,95,"Recovered","Total","Total","JHU"
"1432","CN",2020-08-04,2296,-18,"Active","Total","Total","JHU"
"1433","CN",2020-08-04,83427,111,"Active","Total","Total","JRC"
"1434","CN",2020-08-04,88206,107,"Confirmed","Total","Total","JHU"
"1435","CN",2020-08-04,88099,114,"Confirmed","Total","Total","JRC"
"1436","CN",2020-08-04,4676,4,"Deaths","Total","Total","JHU"
"1437","CN",2020-08-04,4672,3,"Deaths","Total","Total","JRC"
"1438","CN",2020-08-04,81234,121,"Recovered","Total","Total","JHU"
"1439","CN",2020-08-05,2234,-62,"Active","Total","Total","JHU"
"1440","CN",2020-08-05,83530,103,"Active","Total","Total","JRC"
"1441","CN",2020-08-05,88328,122,"Confirmed","Total","Total","JHU"
"1442","CN",2020-08-05,88206,107,"Confirmed","Total","Total","JRC"
"1443","CN",2020-08-05,4677,1,"Deaths","Total","Total","JHU"
"1444","CN",2020-08-05,4676,4,"Deaths","Total","Total","JRC"
"1445","CN",2020-08-05,81417,183,"Recovered","Total","Total","JHU"
"1446","CN",2020-08-06,2188,-46,"Active","Total","Total","JHU"
"1447","CN",2020-08-06,83651,121,"Active","Total","Total","JRC"
"1448","CN",2020-08-06,88460,132,"Confirmed","Total","Total","JHU"
"1449","CN",2020-08-06,88328,122,"Confirmed","Total","Total","JRC"
"1450","CN",2020-08-06,4680,3,"Deaths","Total","Total","JHU"
"1451","CN",2020-08-06,4677,1,"Deaths","Total","Total","JRC"
"1452","CN",2020-08-06,81592,175,"Recovered","Total","Total","JHU"
"1453","CN",2020-08-07,2111,-77,"Active","Total","Total","JHU"
"1454","CN",2020-08-07,83780,129,"Active","Total","Total","JRC"
"1455","CN",2020-08-07,88580,120,"Confirmed","Total","Total","JHU"
"1456","CN",2020-08-07,88460,132,"Confirmed","Total","Total","JRC"
"1457","CN",2020-08-07,4681,1,"Deaths","Total","Total","JHU"
"1458","CN",2020-08-07,4680,3,"Deaths","Total","Total","JRC"
"1459","CN",2020-08-07,81788,196,"Recovered","Total","Total","JHU"
"1460","CN",2020-08-08,2022,-89,"Active","Total","Total","JHU"
"1461","CN",2020-08-08,83899,119,"Active","Total","Total","JRC"
"1462","CN",2020-08-08,88672,92,"Confirmed","Total","Total","JHU"
"1463","CN",2020-08-08,88580,120,"Confirmed","Total","Total","JRC"
"1464","CN",2020-08-08,4681,0,"Deaths","Total","Total","JHU"
"1465","CN",2020-08-08,4681,1,"Deaths","Total","Total","JRC"
"1466","CN",2020-08-08,81969,181,"Recovered","Total","Total","JHU"
"1467","CN",2020-08-09,1982,-40,"Active","Total","Total","JHU"
"1468","CN",2020-08-09,83991,92,"Active","Total","Total","JRC"
"1469","CN",2020-08-09,88793,121,"Confirmed","Total","Total","JHU"
"1470","CN",2020-08-09,88672,92,"Confirmed","Total","Total","JRC"
"1471","CN",2020-08-09,4686,5,"Deaths","Total","Total","JHU"
"1472","CN",2020-08-09,4681,0,"Deaths","Total","Total","JRC"
"1473","CN",2020-08-09,82125,156,"Recovered","Total","Total","JHU"
"1474","CN",2020-08-10,1970,-12,"Active","Total","Total","JHU"
"1475","CN",2020-08-10,84107,116,"Active","Total","Total","JRC"
"1476","CN",2020-08-10,88906,113,"Confirmed","Total","Total","JHU"
"1477","CN",2020-08-10,88793,121,"Confirmed","Total","Total","JRC"
"1478","CN",2020-08-10,4689,3,"Deaths","Total","Total","JHU"
"1479","CN",2020-08-10,4686,5,"Deaths","Total","Total","JRC"
"1480","CN",2020-08-10,82247,122,"Recovered","Total","Total","JHU"
"1481","CN",2020-08-11,1825,-145,"Active","Total","Total","JHU"
"1482","CN",2020-08-11,84216,109,"Active","Total","Total","JRC"
"1483","CN",2020-08-11,88958,52,"Confirmed","Total","Total","JHU"
"1484","CN",2020-08-11,88906,113,"Confirmed","Total","Total","JRC"
"1485","CN",2020-08-11,4693,4,"Deaths","Total","Total","JHU"
"1486","CN",2020-08-11,4690,4,"Deaths","Total","Total","JRC"
"1487","CN",2020-08-11,82440,193,"Recovered","Total","Total","JHU"
"1488","CN",2020-08-12,1715,-110,"Active","Total","Total","JHU"
"1489","CN",2020-08-12,84271,55,"Active","Total","Total","JRC"
"1490","CN",2020-08-12,89045,87,"Confirmed","Total","Total","JHU"
"1491","CN",2020-08-12,88964,58,"Confirmed","Total","Total","JRC"
"1492","CN",2020-08-12,4697,4,"Deaths","Total","Total","JHU"
"1493","CN",2020-08-12,4693,3,"Deaths","Total","Total","JRC"
"1494","CN",2020-08-12,82633,193,"Recovered","Total","Total","JHU"
"1495","CN",2020-08-13,1640,-75,"Active","Total","Total","JHU"
"1496","CN",2020-08-13,84348,77,"Active","Total","Total","JRC"
"1497","CN",2020-08-13,89144,99,"Confirmed","Total","Total","JHU"
"1498","CN",2020-08-13,89045,81,"Confirmed","Total","Total","JRC"
"1499","CN",2020-08-13,4700,3,"Deaths","Total","Total","JHU"
"1500","CN",2020-08-13,4697,4,"Deaths","Total","Total","JRC"
"1501","CN",2020-08-13,82804,171,"Recovered","Total","Total","JHU"
"1502","CN",2020-08-14,1557,-83,"Active","Total","Total","JHU"
"1503","CN",2020-08-14,84444,96,"Active","Total","Total","JRC"
"1504","CN",2020-08-14,89214,70,"Confirmed","Total","Total","JHU"
"1505","CN",2020-08-14,89144,99,"Confirmed","Total","Total","JRC"
"1506","CN",2020-08-14,4701,1,"Deaths","Total","Total","JHU"
"1507","CN",2020-08-14,4700,3,"Deaths","Total","Total","JRC"
"1508","CN",2020-08-14,82956,152,"Recovered","Total","Total","JHU"
"1509","CN",2020-08-15,1468,-89,"Active","Total","Total","JHU"
"1510","CN",2020-08-15,84513,69,"Active","Total","Total","JRC"
"1511","CN",2020-08-15,89279,65,"Confirmed","Total","Total","JHU"
"1512","CN",2020-08-15,89214,70,"Confirmed","Total","Total","JRC"
"1513","CN",2020-08-15,4703,2,"Deaths","Total","Total","JHU"
"1514","CN",2020-08-15,4701,1,"Deaths","Total","Total","JRC"
"1515","CN",2020-08-15,83108,152,"Recovered","Total","Total","JHU"
"1516","CN",2020-08-16,1472,4,"Active","Total","Total","JHU"
"1517","CN",2020-08-16,84576,63,"Active","Total","Total","JRC"
"1518","CN",2020-08-16,89375,96,"Confirmed","Total","Total","JHU"
"1519","CN",2020-08-16,89279,65,"Confirmed","Total","Total","JRC"
"1520","CN",2020-08-16,4703,0,"Deaths","Total","Total","JHU"
"1521","CN",2020-08-16,4703,2,"Deaths","Total","Total","JRC"
"1522","CN",2020-08-16,83200,92,"Recovered","Total","Total","JHU"
"1523","CN",2020-08-17,1455,-17,"Active","Total","Total","JHU"
"1524","CN",2020-08-17,84672,96,"Active","Total","Total","JRC"
"1525","CN",2020-08-17,89441,66,"Confirmed","Total","Total","JHU"
"1526","CN",2020-08-17,89375,96,"Confirmed","Total","Total","JRC"
"1527","CN",2020-08-17,4703,0,"Deaths","Total","Total","JHU"
"1528","CN",2020-08-17,4703,0,"Deaths","Total","Total","JRC"
"1529","CN",2020-08-17,83283,83,"Recovered","Total","Total","JHU"
"1530","CN",2020-08-18,1381,-74,"Active","Total","Total","JHU"
"1531","CN",2020-08-18,84738,66,"Active","Total","Total","JRC"
"1532","CN",2020-08-18,89494,53,"Confirmed","Total","Total","JHU"
"1533","CN",2020-08-18,89441,66,"Confirmed","Total","Total","JRC"
"1534","CN",2020-08-18,4705,2,"Deaths","Total","Total","JHU"
"1535","CN",2020-08-18,4703,0,"Deaths","Total","Total","JRC"
"1536","CN",2020-08-18,83408,125,"Recovered","Total","Total","JHU"
"1537","CN",2020-08-19,1255,-126,"Active","Total","Total","JHU"
"1538","CN",2020-08-19,84789,51,"Active","Total","Total","JRC"
"1539","CN",2020-08-19,89527,33,"Confirmed","Total","Total","JHU"
"1540","CN",2020-08-19,89494,53,"Confirmed","Total","Total","JRC"
"1541","CN",2020-08-19,4706,1,"Deaths","Total","Total","JHU"
"1542","CN",2020-08-19,4705,2,"Deaths","Total","Total","JRC"
"1543","CN",2020-08-19,83566,158,"Recovered","Total","Total","JHU"
"1544","CN",2020-08-20,1195,-60,"Active","Total","Total","JHU"
"1545","CN",2020-08-20,84821,32,"Active","Total","Total","JRC"
"1546","CN",2020-08-20,89567,40,"Confirmed","Total","Total","JHU"
"1547","CN",2020-08-20,89527,33,"Confirmed","Total","Total","JRC"
"1548","CN",2020-08-20,4709,3,"Deaths","Total","Total","JHU"
"1549","CN",2020-08-20,4706,1,"Deaths","Total","Total","JRC"
"1550","CN",2020-08-20,83663,97,"Recovered","Total","Total","JHU"
"1551","CN",2020-08-21,1114,-81,"Active","Total","Total","JHU"
"1552","CN",2020-08-21,84858,37,"Active","Total","Total","JRC"
"1553","CN",2020-08-21,89616,49,"Confirmed","Total","Total","JHU"
"1554","CN",2020-08-21,89567,40,"Confirmed","Total","Total","JRC"
"1555","CN",2020-08-21,4709,0,"Deaths","Total","Total","JHU"
"1556","CN",2020-08-21,4709,3,"Deaths","Total","Total","JRC"
"1557","CN",2020-08-21,83793,130,"Recovered","Total","Total","JHU"
"1558","CN",2020-08-22,1019,-95,"Active","Total","Total","JHU"
"1559","CN",2020-08-22,84905,47,"Active","Total","Total","JRC"
"1560","CN",2020-08-22,89654,38,"Confirmed","Total","Total","JHU"
"1561","CN",2020-08-22,89616,49,"Confirmed","Total","Total","JRC"
"1562","CN",2020-08-22,4711,2,"Deaths","Total","Total","JHU"
"1563","CN",2020-08-22,4711,2,"Deaths","Total","Total","JRC"
"1564","CN",2020-08-22,83924,131,"Recovered","Total","Total","JHU"
"1565","CN",2020-08-23,996,-23,"Active","Total","Total","JHU"
"1566","CN",2020-08-23,84943,38,"Active","Total","Total","JRC"
"1567","CN",2020-08-23,89695,41,"Confirmed","Total","Total","JHU"
"1568","CN",2020-08-23,89654,38,"Confirmed","Total","Total","JRC"
"1569","CN",2020-08-23,4711,0,"Deaths","Total","Total","JHU"
"1570","CN",2020-08-23,4711,0,"Deaths","Total","Total","JRC"
"1571","CN",2020-08-23,83988,64,"Recovered","Total","Total","JHU"
"1572","CN",2020-08-24,949,-47,"Active","Total","Total","JHU"
"1573","CN",2020-08-24,84984,41,"Active","Total","Total","JRC"
"1574","CN",2020-08-24,89718,23,"Confirmed","Total","Total","JHU"
"1575","CN",2020-08-24,89695,41,"Confirmed","Total","Total","JRC"
"1576","CN",2020-08-24,4711,0,"Deaths","Total","Total","JHU"
"1577","CN",2020-08-24,4711,0,"Deaths","Total","Total","JRC"
"1578","CN",2020-08-24,84058,70,"Recovered","Total","Total","JHU"
"1579","CN",2020-08-25,872,-77,"Active","Total","Total","JHU"
"1580","CN",2020-08-25,85007,23,"Active","Total","Total","JRC"
"1581","CN",2020-08-25,89752,34,"Confirmed","Total","Total","JHU"
"1582","CN",2020-08-25,89718,23,"Confirmed","Total","Total","JRC"
"1583","CN",2020-08-25,4712,1,"Deaths","Total","Total","JHU"
"1584","CN",2020-08-25,4711,0,"Deaths","Total","Total","JRC"
"1585","CN",2020-08-25,84168,110,"Recovered","Total","Total","JHU"
"1586","CN",2020-08-26,820,-52,"Active","Total","Total","JHU"
"1587","CN",2020-08-26,85040,33,"Active","Total","Total","JRC"
"1588","CN",2020-08-26,89784,32,"Confirmed","Total","Total","JHU"
